Unnamed: 0,Acc_no,Analysis,Array_type,Cell_line,CO2,Control_condition,Control_gene_down,Control_gene_up,Control_PD,Control_specifics,Control_subtype,Control_time,Control_type,Disease,ENA_acc,FBS,Gene,Gene_down,Gene_up,Immortal_line,Immortal_mechanism,LogFC,MegaP,numeric_time,Organ,Oxygen,P_S,PD,Pre_SASP_t,Pvalues,Quiesce_inducer,Radiation_dose,Replicates,RNAseq_Microarray,Sen_subtype,Sen_type,SENvCON,Seq_platform,Single_Paired,Species,Spot_length,Study,Subtype_subtype,Time_after_induction,Treatment,Treatment_dose,X,X1or2_colour,Comparison,cellage_gene_name,cellage_senescence_effect,cellage_senescence_type,cellage_pmid,direction
12806012,GSE196610,Limma,,IMR,5%,DDIS,none,Parkin,,IR_ParkinYFP,IR,10d,DDIS,none,PRJNA806156,10.00%,E2F1,none,Parkin,No,,-1.09236291407065,-217442436.450998,10.0,Lung,3%,,,No,4.5989182991212405e-09,,20Gy,3,R,IR,DDIS,No,Illumina_NovaSeq6000,Paired,Human,202,Victorelli,IR,10d,CCCP,12uM,DPC_DP,,Victorelli_DPC_DP,E2F transcription factor 1,Induces,Unclear,10594030,downregulated
7033342,GSE75643,Limma,,Tig3,,BRAF,none,none,,BRAF10d,RAF,10d,OIS,none,PRJNA302675,9.00%,DGCR8,none,SV40smallT,Yes,hTERT,-0.1807165,-2.731965,10.0,Lung,,,,No,0.3660369,,,3,R,RAF,OIS,No,Illumina_HiSeq_2000,Single,Human,51,lenain,BRAFE600,10d,SV40smallT,none,BRAF10SV40_10,,lenain_BRAF10SV40_10,DGCR8 microprocessor complex subunit,Inhibits,Unclear,23773483,no_change
10432031,GSE133292,Limma,,BJ,,Bleomycin,none,none,,Bleomycin12d,Bleomycin,12d,DDIS,none,PRJNA551006,10.00%,SOCS1,p53,none,No,,2.097077,229558.2,28.0,Skin,,,,No,4.356193e-06,,40ugml_2hr,2,R,Bleomycin,DDIS,No,Illumina_HiSeq_2500,Paired,Human,250,wang_2,Bleomycin,28d,sgp53,none,Bshp53_B12d,,wang_2_Bshp53_B12d,suppressor of cytokine signaling 1,Induces,Replicative,20005840,upregulated
5539617,GSE61130,Limma,,IMR,,RAS_Zwt,none,ZFP36L1,15.0,RAS_Zwt,RAS,7d,OIS,none,PRJNA260300,,NFKB2,none,ZFP36L1,No,,-1.026168,-166972755.0,7.0,Lung,,,15.0,No,5.989001e-09,,,3,R,RAS,OIS,No,Illumina_HiSeq_2500,Paired,Human,200,herranz_1,ER_RAS,7d,ZFP36L1mut,none,RASZmut_RASZwt,,herranz_1_RASZmut_RASZwt,nuclear factor kappa B subunit 2,Inhibits,Unclear,25255445,downregulated
5753421,GSE122079,Limma,,IMR,,RAS,none,none,14.0,RAS_EV36h,RAS,7d,OIS,none,PRJNA503415,10.00%,STK32C,IONpump,none,No,,-1.183964,-6563.085,7.0,Lung,,,14.0,No,0.0001523674,,,3,R,RAS,OIS,No,Illumina_HiSeq_2500,Single,Human,50,herranz_2,ER_RAS,7d,digoxin,none,RASdig36_RAS36,,herranz_2_RASdig36_RAS36,serine/threonine kinase 32C,Induces,Unclear,26583757,downregulated
3958940,GSE99028,Limma,,IMR,,Etop,none,none,32.0,Etoposide,Etoposide,7d,DDIS,none,PRJNA387040,10.00%,TERT,cGAS,none,No,,0.0,0.0,7.0,Lung,,Yes,32.0,No,1.0,,50uM_48h,2,R,Etoposide,DDIS,No,NextSeq_500,Single,Human,48,dou,Etoposide,7d,cGASsh,none,EtopGASsh_Etop,,dou_EtopGASsh_Etop,telomerase reverse transcriptase,Inhibits,Replicative,9454332,no_change
4184101,GSE101766,Limma,,IMR,,RAS,none,none,14.0,RAS_shC,RAS,6d,OIS,none,PRJNA395386,,AKT1,DUSP11,none,No,,-1.22809,-36209.03,6.0,Lung,,,14.0,No,2.761742e-05,,,3,R,RAS,OIS,No,Illumina_HiSeq_2500,Single,Human,50,georgilis_1,ER_RAS,6d,DUSP11,none,DUSP11_RASc,,georgilis_1_DUSP11_RASc,AKT serine/threonine kinase 1,Induces,Oncogene-induced,17045205,downregulated
8062455,GSE24810,Limma,Affymetrix_U133A,HMF3A,5%,OIS,none,none,,Inactive_SV40LT_EV,SV40,7d,OIS,none,PRJNA132307,0.25%,HELLS,p53,none,Yes,hTERT_SV40_LT,1.183453,49535889975.0,7.0,Skin,20%,Yes,,No,2.018738e-11,,,3,M,SV40,OIS,No,,,Human,,parmjit_1,SV40_LT,7d,GSE_DomNeg_p53,none,SSVp53g_SSVev,1,parmjit_1_SSVp53g_SSVev,"helicase, lymphoid specific",Inhibits,Replicative,19561196,upregulated
6718084,GSE53379,Limma,Illumin_HWG6V3,IMR,,DDISshp53,p53,none,,Quiesce1dEtopshp53,Etoposide,7d,DDIS,none,PRJNA231867,10.00%,SFRP1,p53,E1A,No,,-3.528881,-1.029232e+18,,Lung,5.00%,Yes,,No,9.715982e-19,,,3,M,,,No,,,Human,,kirschner_1,,,shp53,none,Ishp53_QD24shp53,1,kirschner_1_Ishp53_QD24shp53,secreted frizzled related protein 1,Induces,Stress-induced,22927647,downregulated
5335991,GSE127116,Limma,,IMR,,RAS,none,none,,RASd8,RAS,8d,OIS,none,PRJNA524181,10.00%,BLVRA,LTR10,none,No,,1.167255,2655.909,8.0,Lung,,,,No,0.000376519,,,3,R,RAS,OIS,No,IonXpress,Single,Human,110,hari,ER:RAS,8d,siLTR10,none,R8siLTR10_R8,,hari_R8siLTR10_R8,biliverdin reductase A,Inhibits,Stress-induced,21099244,upregulated
7019750,GSE75643,Limma,,Tig3,,BRAF,none,none,,BRAF4d,RAF,4d,OIS,none,PRJNA302675,9.00%,CALR,none,SV40smallT,Yes,hTERT,0.1423749,2.733508,4.0,Lung,,,,No,0.3658303,,,3,R,RAF,OIS,No,Illumina_HiSeq_2000,Single,Human,51,lenain,BRAFE600,4d,SV40smallT,none,BRAF4SV40_4,,lenain_BRAF4SV40_4,calreticulin,Inhibits,Unclear,25378661,no_change
602445,GSE56293,Limma,,BJ,,REP,none,none,97.0,REP,REP,,REP,none,PRJNA243087,,RAD51C,p38,none,No,,0.02608655,1.162133,,Skin,,,97.0,No,0.8604867,,,2,R,REP,REP,No,Illumina_HiSeq_2000,Single,Human,50,alspach,REP,,SB203580,10uM_48h,REPSB_REP,,alspach_REPSB_REP,RAD51 paralog C,Inhibits,Stress-induced,26820992,no_change
14207712,GSE196610,Limma,,IMR,5%,DDIS,none,Parkin,,IR_ParkinYFP,IR,10d,DDIS,none,PRJNA806156,10.00%,NCAPH2,none,Parkin,No,,0.771058767806192,25480268.6408085,10.0,Lung,3%,,,No,3.92460540387878e-08,,20Gy,3,R,IR,DDIS,No,Illumina_NovaSeq6000,Paired,Human,202,Victorelli,IR,10d,CCCP,12uM,DPC_DP,,Victorelli_DPC_DP,non-SMC condensin II complex subunit H2,Induces,Oncogene-induced,26017022,no_change
8096823,GSE24810,Limma,Affymetrix_U133A,HMF3A,5%,OIS,none,none,,Inactive_SV40LT_EV,SV40,7d,OIS,none,PRJNA132307,0.25%,CCL2,E2F,none,Yes,hTERT_SV40_LT,-1.661078,-288620.6,7.0,Skin,20%,Yes,,No,3.464756e-06,,,3,M,SV40,OIS,No,,,Human,,parmjit_1,SV40_LT,7d,DB_DomNeg_E2F,none,SSVe2f_SSVev,1,parmjit_1_SSVe2f_SSVev,C-C motif chemokine ligand 2,Induces,Unclear,26573462,downregulated
103953110,GSE221104,Limma,,WI38,,DDIS,none,none,,Etoposide,Etoposide,8d,DDIS,none,PRJNA912759,,OXTR,none,none,No,,-1.71713518123228,-4647383573.77169,8.0,Lung,,,,No,2.1517483636248002e-10,,50uM,3,R,Etoposide,DDIS,No,Illumina_NovaSeq6000,Paired,Human,217-218,Anerillas_3,Etoposide,8d,Verteporfin,1.5uM,DV_D,,Anerillas_3_DV_D,oxytocin receptor,Inhibits,Stress-induced,31219803,downregulated
11634550,GSE178115,Limma,Agilent,HDF,,REP,ROCK,none,,REP_8d,REP,8d,REP,none,PRJNA737497,10%,RAP1GAP,none,none,No,,1.5,1.58987,8.0,Skin,,,,No,0.6289822,,,3,M,REP,REP,No,,,Human,,Yang,REP,8d,Y27632,2.5uM,R8dROCKi_R8d,1,Yang_R8dROCKi_R8d,RAP1 GTPase activating protein,Induces,Oncogene-induced,18267069,no_change
2723666,GSE134747,Limma,Illumina_HT12V4,BJ,,OIS,none,GR,,BRAF_24h_Clob_2h,RAF,1d,OIS,none,PRJNA556258,,ANXA5,RELA,none,Yes,hTERT,14.55446,60.81212,1.0,Skin,,,,Yes,0.01644409,,1000ng_ml,3,M,RAF,OIS,No,,,human,,carvalho_1,BRAF_doxycycline,1d,compoundA,2uM_2h,O24CpdA2_O24Clob2,1,carvalho_1_O24CpdA2_O24Clob2,annexin A5,Inhibits,Replicative,22728018,upregulated
5781621,GSE122079,Limma,,IMR,,RAS,none,none,14.0,RAS_EV36h,RAS,7d,OIS,none,PRJNA503415,10.00%,BNIP3L,IONpump,none,No,,1.693366,174069200000000.0,7.0,Lung,,,14.0,No,5.744843e-15,,,3,R,RAS,OIS,No,Illumina_HiSeq_2500,Single,Human,50,herranz_2,ER_RAS,7d,ouabain,none,RASouab36_RAS36,,herranz_2_RASouab36_RAS36,BCL2 interacting protein 3 like,Induces,Oncogene-induced,18267069,upregulated
6578040,GSE53379,Limma,Illumin_HWG6V3,IMR,,DDIS,none,none,,Quiesce2dEtop,Etoposide,7d,DDIS,none,PRJNA231867,10.00%,LAYN,p53,none,No,,0.1896438,3.044395,,Lung,5.00%,Yes,,Yes,0.3284725,,100uM2d,3,M,Etoposide,DDIS,No,,,Human,,kirschner_1,Etoposide,,shp53,none,QD48shp53_QD48,1,kirschner_1_QD48shp53_QD48,layilin,Induces,Unclear,21740549,no_change
8089662,GSE24810,Limma,Affymetrix_U133A,HMF3A,5%,OIS,none,none,,Inactive_SV40LT_EV,SV40,7d,OIS,none,PRJNA132307,0.25%,NRAS,none,E7,Yes,hTERT_SV40_LT,1.0568,1.551823e+17,7.0,Skin,20%,Yes,,No,6.444034e-18,,,3,M,,,No,,,Human,,parmjit_1,,7d,HPV16_E7,none,ISVe7_SSVev,1,parmjit_1_ISVe7_SSVev,"NRAS proto-oncogene, GTPase",Induces,Oncogene-induced,16964246,upregulated
5801051,GSE122079,Limma,,IMR,,RAS_caspase_inhibitor,caspase,none,14.0,RAS_EV36hCI,RAS,7d,OIS,none,PRJNA503415,10.00%,PTTG1,IONpump,none,No,,0.3703352,29.31381,7.0,Lung,,,14.0,No,0.03411362,,,3,R,RAS,OIS,No,Illumina_HiSeq_2500,Single,Human,50,herranz_2,ER_RAS,7d,ouabain_caspase_inhibitor,none,RASouab36CI_RAS36CI,,herranz_2_RASouab36CI_RAS36CI,"PTTG1 regulator of sister chromatid separation, securin",Induces,Unclear,20452981,no_change
5334143,GSE127116,Limma,,IMR,,RAS,none,none,,RASd8,RAS,8d,OIS,none,PRJNA524181,10.00%,WNT2,LTR2,none,No,,0.0,0.0,8.0,Lung,,,,No,1.0,,,3,R,RAS,OIS,No,IonXpress,Single,Human,110,hari,ER:RAS,8d,siLTR2,none,R8siLTR2_R8,,hari_R8siLTR2_R8,Wnt family member 2,Inhibits,Unclear,17643369,no_change
6750764,GSE53379,Limma,Illumin_HWG6V3,IMR,,DDISshp53,p53,none,,Quiesce2dEtopshp53,Etoposide,7d,DDIS,none,PRJNA231867,10.00%,IGFBP5,p53,E1A,No,,-6.007608,-6.026508000000001e+42,,Lung,5.00%,Yes,,No,1.659336e-43,,,3,M,,,No,,,Human,,kirschner_1,,,shp53,none,Ishp53_QD48shp53,1,kirschner_1_Ishp53_QD48shp53,insulin like growth factor binding protein 5,Induces,Replicative,17804819,downregulated
6740228,GSE53379,Limma,Illumin_HWG6V3,IMR,,DDISshp53,p53,none,,Quiesce2dEtopshp53,Etoposide,7d,DDIS,none,PRJNA231867,10.00%,NEDD4,p53,none,No,,0.2509199,5.450544,7.0,Lung,5.00%,Yes,,No,0.1834679,,100uM2d+5d,3,M,Etoposide,DDIS,No,,,Human,,kirschner_1,Etoposide,7d,shp53,none,Dshp53_QD48shp53,1,kirschner_1_Dshp53_QD48shp53,NEDD4 E3 ubiquitin protein ligase,Inhibits,Oncogene-induced,23549616,no_change
97919510,GSE155903,Limma,,IMR,,OIS,none,none,,ER:RAS_4OHT,RAS,6d,OIS,none,PRJNA656038,10%,MCM3AP,none,none,No,,-0.288566482065107,-1.77427312211229,6.0,Lung,,Na,,No,0.563611085315598,,100nM,4,R,RAS,OIS,No,HiSeq_2500,Single,Human,50,Guerrero,ER:RAS,6d,3deazaadenosine,10uM,O3DA_O,Na,Guerrero_O3DA_O,minichromosome maintenance complex component 3 associated protein,Inhibits,Unclear,19686285,no_change
1422429,GSE122918,Limma,Affymetrix_HTA2_0,WI38,,RAS,none,none,,R72_siCTRL,RAS,3d,OIS,none,PRJNA506911,,USP1,RELA,none,No,,-0.675,-393993.0,3.0,Lung,,,,Yes,2.538116e-06,,,4,M,RAS,OIS,No,,,human,,bischof_2,ER:RASv12,3d,siRELA1,20uM,R72relA1_R72ctrl,1,bischof_2_R72relA1_R72ctrl,ubiquitin specific peptidase 1,Inhibits,Oncogene-induced,27160904,no_change
11603234,GSE178115,Limma,Agilent,HDF,,REP,ROCK_ATM,none,,REP_3d,REP,3d,REP,none,PRJNA737497,10%,DNMT3B,none,none,No,,-34.66667,-127.4737,3.0,Skin,,,,Yes,0.007844755,,,3,M,REP,REP,No,,,Human,,Yang,REP,3d,Y27632_KU60019,2.5uM_0.5uM,R3dCOMBOi_R3d,1,Yang_R3dCOMBOi_R3d,DNA methyltransferase 3 beta,Inhibits,Unclear,21572997,downregulated
13789210,GSE190998,Limma,,WI38,5%,Prolif,none,none,,Prolif_siCtrl,Etoposide,8d,DDIS,none,PRJNA789266,10%,MAD2L1,NTRK2,none,No,,-1.98502219146481,-92605.0658363544,8.0,Lung,,0.50%,,No,1.07985453168095e-05,,50uM,3,R,Etoposide,DDIS,No,Illumina_NovaSeq6000,Paired,Human,204,Anerillas_2,Etoposide,8d,siNTRK2,none,DN_P,,Anerillas_2_DN_P,mitotic arrest deficient 2 like 1,Inhibits,Unclear,22170163,downregulated
2646614,GSE134747,Limma,Illumina_HT12V4,BJ,,OIS,none,none,,BRAF_24h_DMSO_2h,RAF,1d,OIS,none,PRJNA556258,,SUMO2,RELA,none,Yes,hTERT,399.3098,45.99569,1.0,Skin,,,,Yes,0.02174117,,1000ng_ml,3,M,RAF,OIS,No,,,human,,carvalho_1,BRAF_doxycycline,1d,compoundA,2uM_2h,O24CpdA2_O24DMSO2,1,carvalho_1_O24CpdA2_O24DMSO2,small ubiquitin like modifier 2,Induces,Unclear,17012228,upregulated
2688007,GSE134747,Limma,Illumina_HT12V4,BJ,,OIS,RELA,none,,BRAF_24h_CpdA_2h,RAF,1d,OIS,none,PRJNA556258,,CKAP2,none,GR,Yes,hTERT,-16.78551,-1904.581,1.0,Skin,,,,Yes,0.0005250498,,1000ng_ml,8,M,RAF,OIS,No,,,human,,carvalho_1,BRAF_doxycycline,1d,clobetasol,2nM_2h,O24Clob2_O24CpdA2,1,carvalho_1_O24Clob2_O24CpdA2,cytoskeleton associated protein 2,Inhibits,Unclear,32264951,downregulated
9891079,GSE74324,Limma,,IMR,,RASwJQ1,BRD4,none,,RASwJQ1,RAS,12d,OIS,none,PRJNA299683,10.00%,BIN1,BRD4,none,No,,0.2806607,457.6128,12.0,Lung,,,,No,0.002185254,,,3,R,RAS,OIS,No,Illumina_HiSeq_2500,Single,Human,100,tasdemir,HRASG12V,12d,shBRD4,none,RASshBRD4_RASwJQ1,,tasdemir_RASshBRD4_RASwJQ1,bridging integrator 1,Induces,Oncogene-induced,18267069,no_change
10256594,GSE132369,Limma,,IMR,5.00%,IR_Parkin,none,Parkin,,IR_Parkin,IR,10d,DDIS,Parkin,PRJNA547764,10.00%,PLK1,mitochondrial,Parkin,No,,-2.025784,-302731411708.0,10.0,Lung,3.00%,Yes,,No,3.303258e-12,,20Gy,3,R,IR,DDIS,No,NextSeq_500,Paired,Human,71,vizioli,Xrays,10d,CCCP,48h12.5uMCCCP2daIR,ICP_IP,,vizioli_ICP_IP,polo like kinase 1,Inhibits,Replicative,23525475,downregulated
9885405,GSE74324,Limma,,IMR,,RASshp16p21,p16_p21,none,,RASshp16p21,RAS,12d,OIS,none,PRJNA299683,10.00%,POT1,p53_pRb,none,No,,1.184472,3422.711,12.0,Lung,,,,No,0.000292166,,,3,R,RAS,OIS,No,Illumina_HiSeq_2500,Single,Human,100,tasdemir,HRASG12V,12d,shp53pRb,none,RASshp53pRb_RASshp16p21,,tasdemir_RASshp53pRb_RASshp16p21,protection of telomeres 1,Inhibits,Replicative,15657433,upregulated
3794741,GSE76125,Limma,,MRC,5.00%,IR,none,none,,I10,IR,10d,DDIS,Parkin,PRJNA306369,10.00%,P3H1,mitochondrial,Parkin,No,,1.573446,2621609.0,10.0,Lung,,Yes,,No,3.814452e-07,,20Gy,3,R,IR,DDIS,No,NextSeq_500,Paired,Human,70,correia_melo,X_rays,10d,CCCP,12.5uM_4d,I10CCCP_I10,,correia_melo_I10CCCP_I10,prolyl 3-hydroxylase 1,Inhibits,Replicative,26206181,upregulated
9746958,GSE74324,Limma,,IMR,,RAS,none,none,,RASshCwDMSO,RAS,12d,OIS,none,PRJNA299683,10.00%,LOX,BRD4,none,No,,-2.264567,-3.916182e+30,12.0,Lung,,,,No,2.5535080000000003e-31,,,3,R,RAS,OIS,No,Illumina_HiSeq_2500,Single,Human,100,tasdemir,HRASG12V,12d,JQ1,100nM_48h,RASwJQ1_RASwDMSO,,tasdemir_RASwJQ1_RASwDMSO,lysyl oxidase,Inhibits,Oncogene-induced,24113189,downregulated
524674,GSE40349,Limma,Affymetrix_U133A,IMR,,RAS,none,none,,RASshLuc,RAS,7d,OIS,none,PRJNA173792,10%,IL6,pRb_E2F7,none,No,,1.722375,31669.85,7.0,Lung,,,,No,3.157578e-05,,,2,M,RAS,OIS,No,,,Human,,aksoy_1,ER:RasV12,7d,shpRb_shE2F7,none,SshRBE2F7_R,1,aksoy_1_SshRBE2F7_R,interleukin 6,Induces,Oncogene-induced,18555778,upregulated
9671970,GSE74324,Limma,,IMR,,RAS,none,none,,RASshC,RAS,12d,OIS,none,PRJNA299683,10.00%,IGFBP3,none,none,No,,-1.38659,-2.912455e+18,12.0,Lung,,,,No,3.433529e-19,,,3,R,RAS,OIS,No,Illumina_HiSeq_2500,Single,Human,100,tasdemir,HRASG12V,12d,DMSO,100nM_48h,RASwDMSO_RAS,,tasdemir_RASwDMSO_RAS,insulin like growth factor binding protein 3,Induces,Stress-induced,18329388,downregulated
5884512,GSE122079,Limma,,IMR,,RAS_ouabain,IONpump,none,14.0,RAS16h_ouab,RAS,7d,OIS,none,PRJNA503415,10.00%,ITSN2,IONpump,none,No,,1.463325,19126107772.0,7.0,Lung,,,14.0,No,5.228455e-11,,,3,R,RAS,OIS,No,Illumina_HiSeq_2500,Single,Human,50,herranz_2,ER_RAS,7d,ouabain,none,RASouab36_RASouab16,,herranz_2_RASouab36_RASouab16,intersectin 2,Induces,Stress-induced,23472054,upregulated
19335851,GSE224070,Limma,,IMR,5%,DDIS,COPB2,none,,50ugmL_Bleomycin_24hr,Bleomycin,10d,DDIS,none,PRJNA929513,10%,RRM2B,COPB2,none,No,,-1.43101557007907,-19.7468896146505,10.0,Lung,,Yes,,No,0.0506408867175763,,100nM_4OHT,3,R,RAS,OIS,No,NextSeq_2000,Single,Human,71,McHugh_1,ER:RAS,10d,shCOPB2,1ugml_Doxycycline,Osh_Dsh,,McHugh_1_Osh_Dsh,ribonucleotide reductase regulatory TP53 inducible subunit M2B,Inhibits,Unclear,23139867,no_change
4395101,GSE101766,Limma,,IMR,,RAS,none,none,14.0,RAS_shC,RAS,6d,OIS,none,PRJNA395386,,AURKB,PLCB1,none,No,,-1.334328,-222.8034,6.0,Lung,,,14.0,No,0.004488263,,,3,R,RAS,OIS,No,Illumina_HiSeq_2500,Single,Human,50,georgilis_1,ER_RAS,6d,PLCB1,none,PLCB1_RASc,,georgilis_1_PLCB1_RASc,aurora kinase B,Inhibits,Unclear,22024481,downregulated
9858604,GSE74324,Limma,,IMR,,RASshRELA,RELA,none,,RASshRELA,RAS,12d,OIS,none,PRJNA299683,10.00%,MAP3K7,p53_pRb,none,No,,-0.02362277,-1.437587,12.0,Lung,,,,No,0.6956103,,,3,R,RAS,OIS,No,Illumina_HiSeq_2500,Single,Human,100,tasdemir,HRASG12V,12d,shp53pRb,none,RASshp53pRb_RASshRELA,,tasdemir_RASshp53pRb_RASshRELA,mitogen-activated protein kinase kinase kinase 7,Induces,Unclear,26583757,no_change
207271,GSE103938,Limma,,IMR,,RAS,none,none,12.0,RAS10d,RAS,10d,OIS,none,PRJNA407729,,SGK1,mTOR,none,No,,0.489176251024377,4.48617559695366,10.0,Lung,,,12.0,No,0.22290701252957,,,3,R,OSKM,OSKM,No,Illumina_HiSeq_2500,Single,Human,50,aarts_1,OSKM,10d,rapamycin,10nM,OSKM10nMRap_R,,aarts_1_OSKM10nMRap_R,serum/glucocorticoid regulated kinase 1,Inhibits,Replicative,26230157,no_change
6899370,GSE108278,Limma,,IMR,,RAS,none,none,,RAS_shC,RAS,10d,OIS,none,PRJNA423028,,ING1,IL1R,none,Yes,hTERT,-0.06757298,-1.289304,10.0,Lung,,,,No,0.7756126,,,2,R,RAS,OIS,No,Illumina_HiSeq_2500,Paired,Human,51,lau,ERT2_RASG12V,10d,shIL1R,none,R10IL_R10,,lau_R10IL_R10,inhibitor of growth family member 1,Induces,Unclear,18691180,no_change
5785119,GSE122079,Limma,,IMR,,RAS,none,none,14.0,RAS_EV36h,RAS,7d,OIS,none,PRJNA503415,10.00%,HRAS,IONpump,none,No,,1.899672,9459345000000000.0,7.0,Lung,,,14.0,No,1.057156e-16,,,3,R,RAS,OIS,No,Illumina_HiSeq_2500,Single,Human,50,herranz_2,ER_RAS,7d,ouabain,none,RASouab36_RAS36,,herranz_2_RASouab36_RAS36,"HRas proto-oncogene, GTPase",Induces,Oncogene-induced,9054499,upregulated
2754586,GSE134747,Limma,Illumina_HT12V4,BJ,,OIS,none,GR,,BRAF_24h_Clob_2h,RAF,1d,OIS,none,PRJNA556258,,NHEJ1,none,GR,Yes,hTERT,-557.3935,-22901199698.0,3.0,Skin,,,,Yes,4.366583e-11,,1000ng_ml,4,M,RAF,OIS,No,,,human,,carvalho_1,BRAF_doxycycline,3d,clobetasol,2nM_2h,O72Clob2_O24Clob2,1,carvalho_1_O72Clob2_O24Clob2,non-homologous end joining factor 1,Inhibits,Replicative,28369633,downregulated
8067728,GSE24810,Limma,Affymetrix_U133A,HMF3A,5%,OIS,none,none,,Inactive_SV40LT_EV,SV40,7d,OIS,none,PRJNA132307,0.25%,SMURF2,p53,none,Yes,hTERT_SV40_LT,-1.046232,-2882208.0,7.0,Skin,20%,Yes,,No,3.469562e-07,,,3,M,SV40,OIS,No,,,Human,,parmjit_1,SV40_LT,7d,GSE_DomNeg_p53,none,SSVp53g_SSVev,1,parmjit_1_SSVp53g_SSVev,SMAD specific E3 ubiquitin protein ligase 2,Induces,Replicative,15574587,downregulated
4536184,GSE101766,Limma,,IMR,,RAS,none,none,14.0,RAS_shC,RAS,6d,OIS,none,PRJNA395386,,MCU,p38,none,No,,1.177353,2210.233,6.0,Lung,,,14.0,No,0.0004524411,,,3,R,RAS,OIS,No,Illumina_HiSeq_2500,Single,Human,50,georgilis_1,ER_RAS,6d,MAPK14,none,MAPK14_RASc,,georgilis_1_MAPK14_RASc,mitochondrial calcium uniporter,Induces,Oncogene-induced,24797322,upregulated
500780,GSE40349,Limma,Affymetrix_U133A,IMR,,RAS,none,none,,RASshLuc,RAS,7d,OIS,none,PRJNA173792,10%,MAGOHB,pRb,none,No,,1.157392,150.1739,7.0,Lung,,,,No,0.006658949,,,2,M,RAS,OIS,No,,,Human,,aksoy_1,ER:RasV12,7d,shpRb,none,SshRB_R,1,aksoy_1_SshRB_R,"mago homolog B, exon junction complex subunit",Inhibits,Replicative,26206181,upregulated
11707765,GSE178115,Limma,Agilent,HDF,,REP,ATM,none,,REP_15d,REP,15d,REP,none,PRJNA737497,10%,CLCA2,none,none,No,,-11.0,-275.6443,15.0,Skin,,,,No,0.003627864,,,3,M,REP,REP,No,,,Human,,Yang,REP,15d,KU60019,0.5uM,R15dATMi_R15d,1,Yang_R15dATMi_R15d,chloride channel accessory 2,Induces,Stress-induced,22431922,downregulated
3664701,GSE2487,Limma,Affymetrix_U133A,IMR,,OIS,none,none,,MEK_ER,MEK,3d,OIS,none,PRJNA91885,,ATG7,none,SmallT,Yes,hTERT,122.05,856.7751,3.0,Lung,,,,Yes,0.001167167,,,2,M,MEK,OIS,No,,,Human,,collado_1,MEK_ER,3d,SmallT,none,Rst_R,1,collado_1_Rst_R,autophagy related 7,Inhibits,Oncogene-induced,19279323,upregulated
9788270,GSE74324,Limma,,IMR,,RASshp53,p53,none,,RASshp53,RAS,12d,OIS,none,PRJNA299683,10.00%,SMURF2,p16_p21,none,No,,-0.3670042,-2783376.0,12.0,Lung,,,,No,3.592759e-07,,,3,R,RAS,OIS,No,Illumina_HiSeq_2500,Single,Human,100,tasdemir,HRASG12V,12d,shp16p21,none,RASshp16p21_RASshp53,,tasdemir_RASshp16p21_RASshp53,SMAD specific E3 ubiquitin protein ligase 2,Induces,Replicative,15574587,no_change
5751737,GSE122079,Limma,,IMR,,RAS,none,none,14.0,RAS_EV36h,RAS,7d,OIS,none,PRJNA503415,10.00%,RAPGEF4,IONpump,none,No,,0.0,0.0,7.0,Lung,,,14.0,No,1.0,,,3,R,RAS,OIS,No,Illumina_HiSeq_2500,Single,Human,50,herranz_2,ER_RAS,7d,digoxin,none,RASdig36_RAS36,,herranz_2_RASdig36_RAS36,Rap guanine nucleotide exchange factor 4,Inhibits,Unclear,24169561,no_change
6714348,GSE53379,Limma,Illumin_HWG6V3,IMR,,DDISshp53,p53,none,,Quiesce1dEtopshp53,Etoposide,7d,DDIS,none,PRJNA231867,10.00%,LOX,p53,E1A,No,,-2.460885,-454177638090.0,,Lung,5.00%,Yes,,No,2.201782e-12,,,3,M,,,No,,,Human,,kirschner_1,,,shp53,none,Ishp53_QD24shp53,1,kirschner_1_Ishp53_QD24shp53,lysyl oxidase,Inhibits,Oncogene-induced,24113189,downregulated
3976359,GSE151745,Limma,,WI38,,DDIS,none,none,,IR_10Gy,IR,8d,DDIS,none,PRJNA637079,,EGR2,G3BP1,none,No,,0.0,0.0,8.0,Lung,,,,No,1.0,,10Gy,2,R,IR,DDIS,No,NextSeq_500,Single,Human,85,gallouzi,IR,8d,siG3BP1,none,IsiG3BP1_I,,gallouzi_IsiG3BP1_I,early growth response 2,Induces,Unclear,33547862,no_change
7877484,GSE62701,Limma,Illumina_HT12V4,WI38,,DDIS,none,none,,DDIS_EV,Etoposide,21d,DDIS,none,PRJNA264903,,KDM1A,H2AJ,none,Yes,hTERT,0.0,0.0,21.0,Lung,,,,No,1.0,,,4,M,Etoposide,DDIS,No,,,Human,,olaso_1,Etoposide,21d,shH2AJ,none,DshH2_D,1,olaso_1_DshH2_D,lysine demethylase 1A,Inhibits,Oncogene-induced,29438700,no_change
10986012,GSE156648,Limma,,IMR,,OIS,none,none,,pBABEHRASG12V,RAS,4d,OIS,none,PRJNA658579,10.00%,CBX8,none,DOT1L,No,,1.628181,634.1634,4.0,Lung,2.00%,,,No,0.001576881,,,3,R,,,No,Illumina_NovaSeq6000,Paired,Human,150,leon,,4d,MSCB-hDot1lwt,none,POE_O,,leon_POE_O,chromobox 8,Inhibits,Unclear,17332741,upregulated
